200
56
502
266
118
257
215
189
297
113
363
349
620
133
159
153
128
139
129
117
686
159
154
133
149
451
230
139
158
323
51
160
133
148
169
471
154
379
175
108
168
246
282
527
283
128
368
103
148
159
143
119
164
133
292
179
138
114
645
164
369
123
245
313
282
139
189
317
134
230
441
77
154
133
153
282
133
155
286
420
282
404
144
112
293
190
46
461
169
122
227
158
128
159
369
169
194
140
112
313
